ts_code,ann_date,end_date,proc,exp_date,vol,amount,high_limit,low_limit
920057.BJ,20230727,20230725,完成,,900876.0,3028640.75,4.0,3.24
920575.BJ,20230727,20230726,完成,,260000.0,145600.0,0.56,0.56
920351.BJ,20230727,20230727,完成,,100000.0,540678.79,5.43,5.39
603520.SH,20230727,20230731,完成,,399938.0,10054475.34,27.93,15.99
002992.SZ,20230727,20230726,完成,,1685070.0,10978800.9,,
300438.SZ,20230727,20230727,完成,,56080.0,758594.16,13.527,13.527
300218.SZ,20230727,20230726,完成,,2181800.0,20712146.0,9.75,9.29
300271.SZ,20230727,20230726,完成,,5016720.0,49866196.8,9.94,9.94
002134.SZ,20230727,20230726,完成,,790800.0,7999000.0,10.25,10.04
300620.SZ,20230727,20230726,完成,,811215.0,,,
000876.SZ,20230726,,预案,,,36963360.0,7.98,7.98
600905.SH,20230726,,预案,,,2242579.01,3.2828,3.2828
600587.SH,20230726,,预案,,,2115280.0,,
600500.SH,20230726,,预案,,,6701487.47,,
000597.SZ,20230726,,预案,,,13694853.25,,
600298.SH,20230726,,股东大会通过,,,1838104.762,22.8053,22.8053
605319.SH,20230726,20230725,完成,,2671200.0,44958800.0,17.03,16.48
603456.SH,20230726,20230728,完成,,53400.0,1239174.0,23.57,15.46
002261.SZ,20230726,20230726,完成,,2472500.0,7556817.87,,
002068.SZ,20230726,20230726,完成,,6323200.0,15792971.68,,
002929.SZ,20230726,20230725,完成,,2734637.0,104989453.0,41.63,35.7
600867.SH,20230726,20230728,完成,,61200.0,458388.0,7.49,7.49
603177.SH,20230726,20230728,完成,,80000.0,736000.0,9.2,9.2
002749.SZ,20230726,20230726,完成,,572530.0,2939712.57,5.1,5.1
600982.SH,20230726,20230728,完成,,140726.0,209173.7191,1.4864,1.4864
603222.SH,20230725,,预案,20240724,,120000000.0,12.5,
301046.SZ,20230725,,预案,,,207620.0,29.66,29.66
605369.SH,20230725,,预案,,,589560.0,49.13,49.13
300623.SZ,20230725,,股东大会通过,,,168035.47,16.929,11.7923
002176.SZ,20230725,20230724,完成,,4075000.0,51442578.2,20.0,11.57
301150.SZ,20230725,20230724,完成,,1428925.0,68151851.0,51.29,
688220.SH,20230725,20230724,完成,,4970023.0,350632584.07,88.0,
300421.SZ,20230725,20230724,完成,,3072000.0,11567169.945,,
603019.SH,20230725,20230727,完成,,435000.0,,14.13,13.23
000898.SZ,20230725,20230721,完成,,1128370.0,2216868.8,2.36,1.85
002790.SZ,20230725,20230721,完成,,27200.0,72080.0,2.65,2.65
002970.SZ,20230725,20230724,完成,,100000.0,2761000.0,27.61,27.61
300749.SZ,20230725,20230725,完成,,523350.0,2307973.5,4.41,4.41
603879.SH,20230725,20230727,完成,,1377500.0,,,
300241.SZ,20230725,20230725,完成,,590000.0,2348200.0,,
300241.SZ,20230725,20230725,完成,,120000.0,477600.0,3.98,3.98
603529.SH,20230725,20230727,完成,,126000.0,,,
600963.SH,20230725,20230727,完成,,1120000.0,2787655.8,4.016,2.1966
603228.SH,20230725,20230727,完成,,2682976.0,40763501.44,15.56,14.44
300806.SZ,20230724,,股东大会通过,,,,,
002669.SZ,20230724,20230720,完成,,6219100.0,75002253.0,14.844,
920571.BJ,20230724,20230720,完成,,590000.0,2084056.23,3.6026,3.4769
600713.SH,20230724,20230726,完成,,84000.0,165480.0,1.97,1.97
300665.SZ,20230724,20230721,完成,,1248000.0,7539387.09,5.96,5.96
002873.SZ,20230722,,预案,,,1354900.62,4.38,4.22
002111.SZ,20230722,,预案,,,790776.0,5.23,5.23
600597.SH,20230722,,预案,,,785370.0,4.7,4.7
002324.SZ,20230722,,预案,,,417400.0,8.4,8.4
600963.SH,20230722,,股东大会通过,,,99999800.0,10.24,
600963.SH,20230722,,股东大会通过,,,182315.31,2.1966,2.1966
600963.SH,20230722,,股东大会通过,,,2787655.8,4.016,2.1966
600841.SH,20230722,20230724,完成,,243713948.0,1.0,,
688325.SH,20230722,20230721,完成,,18300.0,726549.0,39.81,39.62
688636.SH,20230722,20230726,完成,,95748.0,2278000.0,,
001205.SZ,20230722,20230722,完成,,84000.0,701996.4,8.3571,8.3571
002592.SZ,20230722,20230721,完成,,498000.0,2533664.0,5.12,5.03
300426.SZ,20230721,,预案,,,16910712.0,3.48,3.48
300775.SZ,20230721,,预案,,,432760.0,21.638,21.638
300406.SZ,20230721,,预案,20240721,,80000000.0,29.8,
601500.SH,20230721,,预案,,,6166400.0,2.379,2.379
300426.SZ,20230721,,预案,,,14135132.0,3.41,3.41
000701.SZ,20230721,,预案,,,45329183.27,,
301029.SZ,20230721,,预案,,,487656.0,26.05,26.05
920799.BJ,20230721,,预案,,,1694088.0,7.59,7.59
300221.SZ,20230721,,股东大会通过,,,,,3.17
600801.SH,20230721,,股东大会通过,,,,,
300415.SZ,20230721,,股东大会通过,,,129060.0,3.68,3.49
300607.SZ,20230721,,股东大会通过,,,4302603.65,7.309,7.309
300154.SZ,20230721,,股东大会通过,,,3641400.0,2.55,2.55
300542.SZ,20230721,,股东大会通过,,,7610517.82,,
688090.SH,20230721,20230719,完成,,445980.0,12292900.13,32.87,24.91
300095.SZ,20230721,20230721,完成,,8402000.0,76349836.0,16.0,
920729.BJ,20230721,20230720,完成,,3600000.0,28801567.63,11.69,6.69
300860.SZ,20230721,20230719,完成,,163560.0,4344153.6,26.56,26.56
002723.SZ,20230721,20230721,完成,,128800.0,424704.0,3.71,3.71
603507.SH,20230721,20230725,完成,,587500.0,5998375.0,10.21,10.21
002524.SZ,20230721,20230720,完成,,400000.0,2548672.0,6.386,6.35
600629.SH,20230721,20230725,完成,,181081.0,459348.1727,2.5367,2.5367
300679.SZ,20230720,,预案,,,5484360.62,,
603088.SH,20230720,,预案,,,450230.03,,
002524.SZ,20230720,,预案,20240718,,13500000.0,9.0,
688097.SH,20230720,20230719,完成,,200000.0,6156895.89,31.03,29.99
002787.SZ,20230720,20230719,完成,,6338100.0,44462813.0,7.33,
920985.BJ,20230720,20230719,完成,,324772.0,2014884.07,6.22,6.18
300511.SZ,20230720,20230720,完成,,4264000.0,17151283.09,,
300145.SZ,20230720,20230720,完成,,988000.0,1750898.75,,
002167.SZ,20230720,20230718,完成,,231500.0,766368.13,,
002812.SZ,20230720,20230719,完成,,88630.0,5710003.24,,
300021.SZ,20230720,20230720,完成,,3905950.0,9022745.0,2.31,2.31
688311.SH,20230720,20230724,完成,,166200.0,,,
300274.SZ,20230720,20230718,完成,,40000.0,193180.0,4.8295,4.8295
600571.SH,20230720,20230724,完成,,13362820.0,42537229.02,,
600566.SH,20230720,20230724,完成,,701500.0,,,
301190.SZ,20230719,,预案,20240803,,100000000.0,27.18,
002821.SZ,20230719,,预案,,,3279528.0,130.14,130.14
002821.SZ,20230719,,预案,,,2839141.2,104.26,80.46
002168.SZ,20230719,,预案,,,3385410.0,2.303,2.303
920717.BJ,20230719,,预案,20231203,,10000000.0,4.96,
605286.SH,20230719,,预案,,,,,
603813.SH,20230719,,预案,,,421850.0,7.67,7.67
920017.BJ,20230719,20230718,完成,,113647.0,1143015.88,10.06,10.04
605319.SH,20230719,20230718,完成,,346900.0,5826600.0,16.89,16.65
300603.SZ,20230719,20230718,完成,,517267.0,1.0,,
003016.SZ,20230719,20230718,完成,,48000.0,185280.0,3.86,3.86
003016.SZ,20230719,20230718,完成,,42603.0,164447.58,3.86,3.86
603995.SH,20230719,20230721,完成,,1068969.0,9012028.98,8.94,8.42
002845.SZ,20230719,20230718,完成,,488320.0,4502310.4,13.07,13.07
002264.SZ,20230719,20230717,完成,,66800.0,147900.0,,
002568.SZ,20230719,20230719,完成,,469000.0,10191873.08,,
600507.SH,20230719,20230721,完成,,745000.0,2378773.83,,
002946.SZ,20230719,20230719,完成,,771000.0,7386488.4,9.5804,9.5804
603489.SH,20230719,20230721,完成,,139342.0,7368404.96,52.88,52.88
603939.SH,20230719,20230721,完成,,104160.0,1831132.8,17.58,17.58
301080.SZ,20230718,,预案,20240117,,30000000.0,80.0,
603517.SH,20230718,,预案,20240802,,300000000.0,50.0,
000488.SZ,20230718,,预案,,,66228800.0,2.5184,2.5184
000657.SZ,20230718,,预案,,,342940.0,2.638,2.638
300896.SZ,20230718,20230717,完成,,29965.0,13136051.95,440.55,437.03
300416.SZ,20230718,20230717,完成,,1499980.0,28457944.56,19.25,18.59
688001.SH,20230718,20230717,完成,,940289.0,30006752.29,34.66,
000999.SZ,20230718,20230717,完成,,162000.0,2180000.0,,
603008.SH,20230718,20230717,完成,,3946700.0,96795564.74,45.0,23.04
003027.SZ,20230718,20230717,完成,,798600.0,10365828.0,12.98,12.98
300757.SZ,20230718,20230718,完成,,141950.0,4260638.5,30.43,29.81
002671.SZ,20230718,20230718,完成,,189000.0,444150.0,2.35,2.35
601012.SH,20230718,20230720,完成,,112000.0,,,
000777.SZ,20230718,20230717,完成,,1023000.0,7543602.0,7.374,7.374
300327.SZ,20230718,20230718,完成,,7972.0,104512.92,13.51,13.11
300588.SZ,20230718,20230718,完成,,900000.0,4436482.88,,
002073.SZ,20230718,20230718,完成,,10000.0,38600.0,3.86,3.86
300758.SZ,20230718,20230717,完成,,2133047.0,14002800.0,6.5647,6.5647
002815.SZ,20230718,20230714,完成,,1931618.0,11164752.04,5.78,5.78
601058.SH,20230718,20230714,完成,,59900050.0,647012497.0,11.78,
600252.SH,20230718,20230720,完成,,13944250.0,23739650.0,1.76,1.42
300529.SZ,20230717,,预案,20240717,,500000000.0,36.11,
920262.BJ,20230717,,预案,20240117,,20000000.0,13.0,
920208.BJ,20230717,,预案,20231101,,10000000.0,33.15,
920779.BJ,20230717,,股东大会通过,,,321140.7,25.7,
300677.SZ,20230717,20230717,完成,,63300.0,1407753.0,22.33,22.09
002747.SZ,20230717,20230715,完成,,130920.0,564919.8,4.315,4.315
920261.BJ,20230717,20230714,完成,,120000.0,1032177.02,8.61,8.59
300493.SZ,20230717,20230717,完成,,147700.0,519904.0,3.52,3.52
603279.SH,20230715,,预案,,,1894830.0,12.89,12.89
000933.SZ,20230715,,预案,,,4400844.6,3.43,3.43
603728.SH,20230715,,预案,,,,8.55,8.55
600655.SH,20230715,,预案,,,21911694.57,5.37,3.82
002965.SZ,20230715,,预案,,,221364.02,12.298,12.298
600855.SH,20230715,,股东大会通过,,,31610900.0,8.363,8.281
002252.SZ,20230715,20230714,完成,,6531878.0,48777066.88,7.51,7.36
688220.SH,20230715,20230714,完成,,4183513.0,289600793.5,88.0,
002390.SZ,20230715,20230714,完成,,2400000.0,11185420.0,4.7,4.62
002903.SZ,20230715,20230712,完成,,9000.0,58054.9,,
601388.SH,20230715,20230719,完成,,186990.0,205689.0,1.1,1.1
603998.SH,20230714,,预案,,,1461475.0,2.65,2.65
002390.SZ,20230714,,股东大会通过,,,199908800.0,6.74,
000333.SZ,20230714,,股东大会通过,,,189487359.64,35.75,14.96
600738.SH,20230714,20230713,完成,,3417947.0,19959674.37,6.0,5.69
600081.SH,20230714,20230714,完成,,23142590.0,1.0,,
300826.SZ,20230714,20230713,完成,,50800.0,840476.0,16.6,15.97
301219.SZ,20230714,20230713,完成,,67790.0,2681114.0,39.69,39.29
003003.SZ,20230714,20230712,完成,,113080.0,662648.8,,
300019.SZ,20230714,20230713,完成,,25500.0,100920.0,4.53,3.14
603025.SH,20230714,20230718,完成,,25200.0,,3.8,3.0
300568.SZ,20230714,20230714,完成,,44051.0,535076.26,12.1467,12.1467
300677.SZ,20230713,,预案,20240713,,200000000.0,33.03,
300707.SZ,20230713,,预案,,,229710.0,8.06,8.06
301220.SZ,20230713,,预案,20240713,,30000000.0,38.0,
603324.SH,20230713,,预案,,,,,
002170.SZ,20230713,,预案,,,1033200.0,2.87,2.87
002453.SZ,20230713,,股东大会通过,,,1.0,,
300921.SZ,20230713,,股东大会通过,,,1621822.32,,
920261.BJ,20230713,20230712,完成,,2924526.0,25578428.82,10.41,
920685.BJ,20230713,20230712,完成,,915159.0,10776030.93,13.4,11.04
002352.SZ,20230713,20230712,完成,,10490528.0,500436121.2,70.0,45.7
000546.SZ,20230713,20230712,完成,,2000000.0,17560000.0,8.78,8.78
000726.SZ,20230713,20230713,完成,,90000.0,287100.0,3.19,3.19
400286,20230713,20230717,完成,,38000.0,139840.0,3.68,3.68
601966.SH,20230713,20230717,完成,,3208800.0,50955744.0,15.88,15.88
300044.SZ,20230713,20230712,完成,,6292000.0,23811240.0,3.82,3.63
603982.SH,20230713,20230717,完成,,922025.0,,,
603212.SH,20230713,20230717,完成,,250300.0,4296399.5,17.165,17.165
002895.SZ,20230713,20230713,完成,,45000.0,552600.0,12.48,12.48
600728.SH,20230713,20230717,完成,,9839100.0,38077506.15,4.0015,3.1
002173.SZ,20230712,,预案,,,1.0,,
002173.SZ,20230712,,预案,,,1.0,,
300017.SZ,20230712,,预案,,,157325.0,4.06,4.06
002120.SZ,20230712,,预案,,,24915542.0,8.11,8.11
000813.SZ,20230712,,预案,,,12638152.6,1.4825,1.4825
300063.SZ,20230712,,股东大会通过,,,110480.0,2.762,2.762
300464.SZ,20230712,,股东大会通过,,,4616257.9,,
300464.SZ,20230712,,股东大会通过,,,1396000.0,3.49,3.49
002812.SZ,20230712,,股东大会通过,,,5710003.24,,
920267.BJ,20230712,20230711,完成,,2003523.0,19185335.08,16.0,
000903.SZ,20230712,20230711,完成,,150000.0,231000.0,1.54,1.54
300482.SZ,20230712,20230711,完成,,1121900.0,30096378.59,27.08,
920433.BJ,20230712,20230711,完成,,2226600.0,3624410.0,1.63,1.63
300447.SZ,20230712,20230712,完成,,18000.0,95760.0,5.32,5.32
603876.SH,20230712,20230714,完成,,277200.0,2680524.0,9.67,9.48
002054.SZ,20230711,,预案,20240709,,100000000.0,7.93,
601208.SH,20230711,,预案,,,1375200.0,5.73,5.73
603337.SH,20230711,,预案,,,,,
605151.SH,20230711,,预案,,,,,
600595.SH,20230711,,预案,,,,,
920720.BJ,20230711,,预案,,,89830.0,3.455,3.455
605319.SH,20230711,,股东大会通过,,,77592900.0,22.51,
600690.SH,20230711,20230710,完成,,29987600.0,674311500.98,23.25,22.65
400214,20230711,20230710,完成,,2500000.0,3140000.0,1.26,1.25
603666.SH,20230711,20230713,完成,,1390300.0,40388215.0,,
603666.SH,20230711,20230713,完成,,59584.0,780609.98,13.101,13.101
603960.SH,20230711,20230713,完成,,315000.0,3420900.0,10.86,10.86
300977.SZ,20230711,20230711,完成,,942993.0,13502323.6,,
002527.SZ,20230710,,预案,,,9549962.87,,
300482.SZ,20230710,20230707,完成,,376000.0,9999052.91,26.68,26.5
300940.SZ,20230710,20230707,完成,,444570.0,4197852.0,9.4425,9.4425
605336.SH,20230710,20230712,完成,,480350.0,4876261.78,,
605336.SH,20230710,20230712,完成,,119925.0,1393933.35,12.0769,9.0885
600298.SH,20230708,,预案,,,1838104.762,22.8053,22.8053
300623.SZ,20230708,,预案,,,168035.47,16.929,11.7923
601666.SH,20230708,,预案,,,,,
002883.SZ,20230708,,预案,,,344970.72,4.92,4.92
603659.SH,20230708,,股东大会通过,,,299998900.0,54.31,
603982.SH,20230708,,股东大会通过,,,23400000.0,15.08,15.08
002847.SZ,20230708,,股东大会通过,,,4682040.0,35.47,35.47
600258.SH,20230708,,股东大会通过,,,18958051.15,8.424,8.084
603982.SH,20230708,,股东大会通过,,,,,
002635.SZ,20230708,20230706,完成,,3406692.0,1.0,,
002410.SZ,20230708,20230707,完成,,99400.0,1777840.0,17.89,17.89
002410.SZ,20230708,20230707,完成,,110460.0,2754399.0,24.94,24.94
002410.SZ,20230708,20230707,完成,,284200.0,6187440.0,21.77,21.77
000026.SZ,20230708,20230706,完成,,2201130.0,17247084.4,,
000026.SZ,20230708,20230706,完成,,146740.0,1147496.46,,
002407.SZ,20230707,,预案,,,183414.0,3.97,3.97
300806.SZ,20230707,,预案,,,,,
603299.SH,20230707,,预案,,,524120.43,,
920017.BJ,20230707,,股东大会通过,,,7988587.15,12.3,
002252.SZ,20230707,,股东大会通过,,,999686226.4,8.0,
920985.BJ,20230707,,股东大会通过,,,30014991.95,11.78,
300677.SZ,20230707,,股东大会通过,,,18953622.0,11.19,11.19
605296.SH,20230707,,股东大会通过,,,2662600.0,13.72,13.72
002664.SZ,20230707,,股东大会通过,,,258300.0,6.15,6.15
300677.SZ,20230707,,股东大会通过,,,47498.4,1.65,0.28
300677.SZ,20230707,,股东大会通过,,,9075358.26,8.18,8.18
002050.SZ,20230707,,股东大会通过,,,1560280.0,9.7,6.6615
300504.SZ,20230707,,股东大会通过,,,429030.0,6.81,6.81
300911.SZ,20230707,,股东大会通过,,,5165543.37,28.8095,28.8095
600566.SH,20230707,20230706,完成,,363900.0,10022332.0,27.75,27.29
300396.SZ,20230707,20230706,完成,,127600.0,939136.0,12.76,12.76
300396.SZ,20230707,20230706,完成,,214200.0,2431170.0,11.35,11.35
002415.SZ,20230707,20230707,完成,,33331858.0,565974948.84,16.98,16.98
603809.SH,20230707,20230711,完成,,737466.0,3675447.07,4.617,4.617
300759.SZ,20230707,20230706,完成,,69750.0,830025.0,11.9,11.9
300415.SZ,20230706,,预案,,,129060.0,3.68,3.49
002291.SZ,20230706,,预案,,,495829.97,9.11,9.11
300638.SZ,20230706,,预案,,,16088200.0,9.77,8.18
002906.SZ,20230706,,预案,,,403318.7,6.0,6.0
601016.SH,20230706,,预案,,,282204.0,1.56,1.56
301057.SZ,20230706,,股东大会通过,,,5210400.0,7.8,7.8
000792.SZ,20230706,20230630,完成,,58250797.0,1371485355.37,40.62,
603166.SH,20230706,20230630,完成,,4460100.0,27149455.0,6.23,5.99
002555.SZ,20230706,20230705,完成,,7102047.0,153109049.94,33.22,
603337.SH,20230706,20230705,完成,,5328415.0,107140865.13,25.68,
000803.SZ,20230706,20230705,完成,,1690000.0,13223296.0,,
300797.SZ,20230706,20230706,完成,,160000.0,1350800.0,8.38,8.38
002937.SZ,20230706,20230705,完成,,82800.0,739100.0,9.9,7.0
002397.SZ,20230706,20230704,完成,,3000000.0,6109900.27,2.0366,2.0366
920566.BJ,20230706,20230705,完成,,3000000.0,20751807.94,9.0,
300406.SZ,20230706,20230705,完成,,1420905.0,10855714.2,7.64,7.64
688565.SH,20230706,20230710,完成,,3222800.0,19046748.0,5.91,5.91
688565.SH,20230706,20230710,完成,,70000.0,413700.0,5.91,5.91
000803.SZ,20230706,20230705,完成,,5087280.0,41063400.0,,
603396.SH,20230706,20230710,完成,,18960.0,1110487.2,58.57,58.57
688325.SH,20230705,,预案,20240703,,50000000.0,45.0,
300482.SZ,20230705,,预案,20240105,,,43.06,
300607.SZ,20230705,,预案,,,4302603.65,7.309,7.309
300154.SZ,20230705,,预案,,,3641400.0,2.55,2.55
300542.SZ,20230705,,预案,,,7610517.82,,
002648.SZ,20230705,,股东大会通过,,,576053.2,5.26,5.26
601010.SH,20230705,20230630,完成,,28678200.0,70482650.93,,2.35
002049.SZ,20230705,20230704,完成,,6396000.0,599952971.0,130.0,87.6
300773.SZ,20230705,20230630,完成,,1900000.0,32587913.0,26.0,16.88
688210.SH,20230705,20230630,完成,,973240.0,18628267.11,19.78,
688220.SH,20230705,20230630,完成,,3921836.0,269335893.4,83.8,
000893.SZ,20230705,20230630,完成,,9271829.0,220288141.0,40.0,22.25
600327.SH,20230705,20230630,完成,,8530181.0,40000873.77,7.12,4.53
600588.SH,20230705,20230630,完成,,20469014.0,428314029.0,23.39,19.7
688500.SH,20230705,20230630,完成,,943884.0,14993498.44,17.59,
002032.SZ,20230705,20230630,完成,,3160000.0,150244900.0,51.2,
603337.SH,20230705,20230630,完成,,4668315.0,94502157.13,25.68,17.96
002595.SZ,20230705,20230630,完成,,2117000.0,70017102.0,34.57,
003001.SZ,20230705,20230705,完成,,420249.0,4614532.146,11.004,10.374
603678.SH,20230705,20230630,完成,,476312.0,14997004.22,54.65,30.26
300218.SZ,20230705,20230705,完成,,110200.0,1032290.0,9.38,9.35
605365.SH,20230705,20230707,完成,,62500.0,511250.0,8.18,8.18
300094.SZ,20230705,20230704,完成,,2361000.0,5123370.0,2.17,2.17
300094.SZ,20230705,20230704,完成,,42000.0,91100.0,2.17,2.17
300094.SZ,20230705,20230704,完成,,2493000.0,5409810.0,2.17,2.17
300094.SZ,20230705,20230704,完成,,60000.0,130200.0,2.17,2.17
300094.SZ,20230705,20230704,完成,,408000.0,885360.0,2.17,2.17
002272.SZ,20230705,20230705,完成,,233000.0,560225.0,3.28,2.275
002272.SZ,20230705,20230705,完成,,28000.0,63700.0,2.275,2.275
600711.SH,20230705,20230707,完成,,9561900.0,36583600.8,3.832,3.772
300221.SZ,20230704,,预案,,,,,3.17
600566.SH,20230704,,预案,20240703,,40000000.0,41.7,
300622.SZ,20230704,,预案,,,352092.0,7.93,7.93
600479.SH,20230704,,预案,,,549797.7,3.4362,3.4362
002795.SZ,20230704,,股东大会通过,,,150444.0,2.84,2.84
300839.SZ,20230704,20230630,完成,,2767894.0,43138300.0,27.0,12.82
002627.SZ,20230704,20230630,完成,,10868800.0,57001800.0,7.0,
600222.SH,20230704,20230630,完成,,14523100.0,79724005.75,7.0,
600267.SH,20230704,20230630,完成,,10820000.0,113707614.67,11.673,11.238
603833.SH,20230704,20230630,完成,,1823860.0,205113867.23,155.0,90.35
000703.SZ,20230704,20230630,完成,,132288700.0,971529365.21,11.5,
300190.SZ,20230704,20230630,完成,,12587315.0,54573098.31,6.4,3.95
600273.SH,20230704,20230630,完成,,1100000.0,9932900.0,9.45,
688299.SH,20230704,20230630,完成,,945984.0,14988718.35,16.05,15.48
688225.SH,20230704,20230630,完成,,6948028.0,150035182.0,24.0,
688326.SH,20230704,20230630,完成,,823230.0,101617472.61,202.0,
688619.SH,20230704,20230630,完成,,2717970.0,40996441.0,16.123,
688560.SH,20230704,20230630,完成,,6295596.0,188129418.42,56.0,
301150.SZ,20230704,20230630,完成,,128990.0,5859737.0,46.19,
300883.SZ,20230704,20230630,完成,,3154687.0,19178999.7,8.0,5.91
002831.SZ,20230704,20230630,完成,,3714600.0,99908754.98,48.84,23.719
002570.SZ,20230704,20230630,完成,,20245991.0,103756414.86,7.17,4.12
002340.SZ,20230704,20230630,完成,,4052800.0,27625363.0,10.24,6.78
002214.SZ,20230704,20230630,完成,,721600.0,9315422.0,13.06,
601686.SH,20230704,20230630,完成,,19760680.0,131980341.12,9.57,6.29
688028.SH,20230704,20230630,完成,,856000.0,17969471.61,33.21,20.27
603816.SH,20230704,20230630,完成,,1901526.0,73124400.0,60.0,
603079.SH,20230704,20230630,完成,,421100.0,5066467.0,12.2,11.9
002787.SZ,20230704,20230630,完成,,5316100.0,37036134.0,12.5,6.69
688677.SH,20230704,20230630,完成,,78452.0,4575204.84,90.0,55.84
600988.SH,20230704,20230630,完成,,3733000.0,50008500.0,13.51,
002669.SZ,20230704,20230630,完成,,5025200.0,58938517.0,20.0,
002083.SZ,20230704,20230630,完成,,5197750.0,24033300.0,6.6,4.43
600104.SH,20230704,20230630,完成,,3317500.0,46862452.0,20.35,
